doi_norm,crossref_found,crossref_error,crossref_title,crossref_publisher,crossref_type,crossref_subjects,crossref_subject_count,crossref_reference_count,crossref_is_referenced_by_count,crossref_license_count,crossref_has_abstract
10.24963/kr.2021/47,True,,Properties of Module Notions and Atomic Decomposition,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2021/48,True,,Monotonicity and Noise-Tolerance in Case-Based Reasoning with Abstract Argumentation,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2021/49,True,,Representing and Reasoning with Event Models for Epistemic Planning,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,3,0,1
10.24963/kr.2021/5,True,,Synthesizing Best-effort Strategies under Multiple Environment Specifications,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,8,0,1
10.24963/kr.2021/50,True,,Consolidation via Tacit Culpability Measures: Between Explicit and Implicit Degrees of Culpability,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2021/51,True,,Learning First-Order Representations for Planning from Black Box States: New Results,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,3,0,1
10.24963/kr.2021/52,True,,Existential Abstraction on Argumentation Frameworks via Clustering,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,3,0,1
10.24963/kr.2021/53,True,,Boolean Network Learning in Vector Spaces for Genome-wide Network Analysis,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,5,0,1
10.24963/kr.2021/54,True,,Decidability and Complexity of Some Finitely-valued Dynamic Logics,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2021/55,True,,Gaussian Elimination Meets Maximum Satisfiability,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2021/56,True,,Belief Contraction in Non-classical logics as Hyperintensional Belief Change,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2021/58,True,,DatalogMTL with Negation Under Stable Models Semantics,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,6,0,1
10.24963/kr.2021/59,True,,Finitely Materialisable Datalog Programs with Metric Temporal Operators,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,4,0,1
10.24963/kr.2021/6,True,,Characterizations and Classifications of Argumentative Entailments,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2021/61,True,,Making DL-Lite Planning Practical,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2021/62,True,,A Many-valued Logic for Lexicographic Preference Representation,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2021/63,True,,Universal and Uniform Action Reversibility,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,6,0,1
10.24963/kr.2021/64,True,,Measuring Inconsistency over Sequences of Business Rule Cases,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2021/65,True,,Introducing k-lingo: a k-depth Bounded Version of ASP System Clingo,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2021/66,True,,Combining Logic and Natural Language Processing to Support Investment Management,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2021/67,True,,On the Complexity of Preferred Semantics in Argumentation Frameworks with Bounded Cycle Length,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,4,0,1
10.24963/kr.2021/69,True,,On the Epistemic Logic of Incomplete Argumentation Frameworks,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2021/7,True,,On Free Description Logics with Definite Descriptions,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,7,0,1
10.24963/kr.2021/70,True,,Distinguishability in Abstract Argumentation,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2021/71,True,,Sticky Existential Rules and Disjunction are Incompatible,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2021/72,True,,Randomized Problem-Relaxation Solving for Over-Constrained Schedules,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2021/73,True,,"Flexible Robotic Assembly Based on Ontological Representation of Tasks, Skills, and Resources",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,9,0,1
10.24963/kr.2021/74,True,,On the Maximal Number of Complete Extensions in Abstract Argumentation Frameworks,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2021/75,True,,PATCHCOMM: Using Commonsense Knowledge to Guide Syntactic Parsers,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2021/8,True,,On the Computational Intelligibility of Boolean Classifiers,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,16,0,1
10.24963/kr.2022/1,True,,A Gödel Calculus for Linear Temporal Logic,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,3,0,1
10.24963/kr.2022/10,True,,Revisiting Semiring Provenance for Datalog,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,3,0,1
10.24963/kr.2022/11,True,,Normalisations of Existential Rules: Not so Innocuous!,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,3,0,1
10.24963/kr.2022/12,True,,A General Framework for Modelling Conditional Reasoning - Preliminary Report,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/13,True,,Rediscovering Argumentation Principles Utilizing Collective Attacks,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,4,0,1
10.24963/kr.2022/14,True,,Public and Private Affairs in Strategic Reasoning,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2022/15,True,,Compound Conditionals as Random Quantities and Boolean Algebras,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,7,0,1
10.24963/kr.2022/17,True,,Unique Characterisability and Learnability of Temporal Instance Queries,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2022/18,True,,On the Expressive Power of Intermediate and Conditional Effects in Temporal Planning,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2022/2,True,,Automatic Synthesis of Dynamic Norms for Multi-Agent Systems,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/20,True,,Conservative Extensions for Existential Rules,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2022/21,True,,The More the Worst-Case-Merrier: A Generalized Condorcet Jury Theorem for Belief Fusion,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2022/22,True,,Computing Stable Conclusions under the Weakest-Link Principle in the ASPIC+ Argumentation Formalism,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/23,True,,Dynamic Deontic Logic for Permitted Announcements,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2022/24,True,,Epistemic Actions: Comparing Multi-agent Belief Bases with Action Models,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2022/25,True,,Ontology-Mediated Querying on Databases of Bounded Cliquewidth,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2022/26,True,,Automating Reasoning with Standpoint Logic via Nested Sequents,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2022/27,True,,Towards an Enthymeme-Based Communication Framework in Multi-Agent Systems,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/28,True,,Verification and Realizability in Finite-Horizon Multiagent Systems,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2022/30,True,,Kernel Contraction and the Order of Relevance,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/31,True,,A Credal Least Undefined Stable Semantics for Probabilistic Logic Programs and Probabilistic Argumentation,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,7,0,1
10.24963/kr.2022/34,True,,Hyperintensional Partial Meet Contractions,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/35,True,,A Minimal Deductive System for RDFS with Negative Statements,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/36,True,,Discovering User-Interpretable Capabilities of Black-Box Planning Agents,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2022/37,True,,Open Relation Extraction with Non-existent and Multi-span Relationships,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/38,True,,Act for Your Duties but Maintain Your Rights,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/39,True,,On the Relationship between Shy and Warded Datalog+/-,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,6,0,1
10.24963/kr.2022/40,True,,Projection of Belief in the Presence of Nondeterministic Actions and Fallible Sensing,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,0,0,1
10.24963/kr.2022/41,True,,Inference with System W Satisfies Syntax Splitting,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,9,0,1
10.24963/kr.2022/42,True,,"Iterated Belief Change, Computationally",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2022/43,True,,Chasing Streams with Existential Rules,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/44,True,,Embed2Sym - Scalable Neuro-Symbolic Reasoning via Clustered Embeddings,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,9,0,1
10.24963/kr.2022/45,True,,Looking Inside the Black-Box: Logic-based Explanations for Neural Networks,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,10,0,1
10.24963/kr.2022/46,True,,A Graph Neural Network Reasoner for Game Description Language,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/47,True,,Sum-Product Loop Programming: From Probabilistic Circuits to Loop Programming,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/49,True,,Learning Generalized Policies without Supervision Using GNNs,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2022/5,True,,On Syntactic Forgetting with Strong Persistence,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,1,0,1
10.24963/kr.2022/50,True,,Faithful Approaches to Rule Learning,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,2,0,1
10.24963/kr.2022/51,True,,Learning Typed Rules over Knowledge Graphs,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,,0,0,8,0,1
