doi_norm,openalex_found,openalex_error,openalex_id,openalex_title,openalex_year,cited_by_count,referenced_works_count,fwci,is_retracted
10.1007/978-3-030-81685-8_9,True,,https://openalex.org/W3185700666,Automated Safety Verification of Programs Invoking Neural Networks,2021.0,10.0,73.0,3.5904,False
10.1007/978-3-030-81688-9_10,True,,https://openalex.org/W3186288550,Efficient SMT-Based Analysis of Failure Propagation,2021.0,4.0,16.0,3.1796,False
10.1007/978-3-030-81688-9_11,True,,https://openalex.org/W3183556021,ddSMT 2.0: Better Delta Debugging for the SMT-LIBv2 Language and Friends,2021.0,18.0,14.0,5.7091,False
10.1007/978-3-030-81688-9_12,True,,https://openalex.org/W3186357476,Learning Union of Integer Hypercubes with Queries,2021.0,1.0,31.0,0.359,False
10.1007/978-3-030-81688-9_13,True,,https://openalex.org/W3171882411,Interpolation and Model Checking for Nonlinear Arithmetic,2021.0,0.0,46.0,0.0,False
10.1007/978-3-030-81688-9_14,True,,https://openalex.org/W3161409247,An SMT Solver for Regular Expressions and Linear Arithmetic over String Length,2021.0,1.0,39.0,0.5458,False
10.1007/978-3-030-81688-9_16,True,,https://openalex.org/W3180354117,Sound Verification Procedures for Temporal Properties of Infinite-State Systems,2021.0,4.0,30.0,0.5451,False
10.1007/978-3-030-81688-9_17,True,,https://openalex.org/W3184346668,Progress in Certifying Hardware Model Checking Results,2021.0,13.0,33.0,3.8156,False
10.1007/978-3-030-81688-9_18,True,,https://openalex.org/W3185983707,Model-Checking Structured Context-Free Languages,2021.0,10.0,60.0,3.816,False
10.1007/978-3-030-81688-9_2,True,,https://openalex.org/W3094578571,Ghost Signals: Verifying Termination of Busy Waiting,2021.0,0.0,29.0,0.0,False
10.1007/978-3-030-81688-9_20,True,,https://openalex.org/W3185161534,AIGEN: Random Generation of Symbolic Transition Systems,2021.0,4.0,13.0,1.0901,False
10.1007/978-3-030-81688-9_21,True,,https://openalex.org/W3185917349,GPU Acceleration of Bounded Model Checking with ParaFROST,2021.0,10.0,43.0,4.9057,False
10.1007/978-3-030-81688-9_22,True,,https://openalex.org/W3186561113,Pono: A Flexible and Extensible SMT-Based Model Checker,2021.0,33.0,59.0,11.9931,False
10.1007/978-3-030-81688-9_23,True,,https://openalex.org/W3157277427,Towards a Trustworthy Semantics-Based Language Framework via Proof Generation,2021.0,18.0,21.0,5.0265,False
10.1007/978-3-030-81688-9_24,True,,https://openalex.org/W3185067521,Foundations of Fine-Grained Explainability,2021.0,5.0,50.0,4.5369,False
10.1007/978-3-030-81688-9_25,True,,https://openalex.org/W3170747208,Latticed k-Induction with an Application to Probabilistic Programs,2021.0,0.0,79.0,0.0,False
10.1007/978-3-030-81688-9_26,True,,https://openalex.org/W3184761245,Runtime Monitors for Markov Decision Processes,2021.0,22.0,62.0,8.1771,False
10.1007/978-3-030-81688-9_28,True,,https://openalex.org/W3039939986,Enforcing Almost-Sure Reachability in POMDPs,2021.0,8.0,55.0,4.3611,False
10.1007/978-3-030-81688-9_32,True,,https://openalex.org/W3185190327,LLMC: Verifying High-Performance Software,2021.0,2.0,18.0,1.0085,False
10.1007/978-3-030-81688-9_33,True,,https://openalex.org/W3185412097,Formally Validating a Practical Verification Condition Generator,2021.0,17.0,45.0,4.6675,False
10.1007/978-3-030-81688-9_34,True,,https://openalex.org/W3186771479,Automatic Generation and Validation of Instruction Encoders and Decoders,2021.0,3.0,21.0,1.0771,False
10.1007/978-3-030-81688-9_36,True,,https://openalex.org/W3183955556,Automatically Tailoring Abstract Interpretation to Custom Usage Scenarios,2021.0,5.0,60.0,1.557,False
10.1007/978-3-030-81688-9_38,True,,https://openalex.org/W3184673994,"Gillian, Part II: Real-World Verification for JavaScript and C",2021.0,17.0,41.0,3.5904,False
10.1007/978-3-030-81688-9_4,True,,https://openalex.org/W3184998915,Decision Tree Learning in CEGIS-Based Termination Analysis,2021.0,5.0,42.0,2.076,False
10.1007/978-3-030-81688-9_40,True,,https://openalex.org/W3183759032,Lower-Bound Synthesis Using Loop Specialization and Max-SMT,2021.0,7.0,31.0,1.7559,False
10.1007/978-3-030-81688-9_41,True,,https://openalex.org/W3096908876,Fast Computation of Strong Control Dependencies,2021.0,3.0,41.0,1.038,False
10.1007/978-3-030-81688-9_42,True,,https://openalex.org/W3171547912,Diffy: Inductive Reasoning of Array Programs Using Difference Invariants,2021.0,2.0,59.0,1.0904,False
10.1007/978-3-030-81688-9_5,True,,https://openalex.org/W3181653342,ATLAS: Automated Amortised Complexity Analysis of Self-adjusting Data Structures,2021.0,8.0,58.0,1.436,False
10.1007/978-3-030-81688-9_6,True,,https://openalex.org/W3083991646,Theory Exploration Powered by Deductive Synthesis,2021.0,1.0,52.0,0.359,False
10.1007/978-3-030-81688-9_7,True,,https://openalex.org/W3183490041,CoqQFBV: A Scalable Certified SMT Quantifier-Free Bit-Vector Solver,2021.0,8.0,25.0,3.2709,False
10.1007/978-3-030-86205-3_3,True,,https://openalex.org/W3198882140,Symbol Elimination and Applications to Parametric Entailment Problems,2021.0,5.0,45.0,2.1803,False
10.1007/978-3-031-13185-1_20,True,,https://openalex.org/W4290087450,Explaining Hyperproperty Violations,2022.0,14.0,68.0,7.9652,False
10.1007/978-3-031-13188-2_13,True,,https://openalex.org/W4289874398,Reasoning About Data Trees Using CHCs,2022.0,6.0,42.0,3.9826,False
10.1007/978-3-031-13188-2_21,True,,https://openalex.org/W4290052206,MoGym: Using Formal Models for Training and Verifying Decision-making Agents,2022.0,7.0,53.0,4.6464,False
10.1007/978-3-031-13188-2_22,True,,https://openalex.org/W4289874384,Synthesis and Analysis of Petri Nets from Causal Specifications,2022.0,1.0,33.0,0.0,False
10.1007/978-3-031-13188-2_23,True,,https://openalex.org/W4289922222,Verifying Generalised and Structural Soundness of Workflow Nets via Relaxations,2022.0,1.0,30.0,0.6594,False
10.1007/978-3-031-13188-2_24,True,,https://openalex.org/W4289874347,"Capture, Analyze, Diagnose: Realizability Checking Of Requirements in FRET",2022.0,14.0,38.0,4.4507,False
10.1007/978-3-031-13188-2_6,True,,https://openalex.org/W4289874422,FORQ-Based Language Inclusion Formal Testing,2022.0,7.0,25.0,3.996,False
10.1007/978-3-031-15707-3_12,True,,https://openalex.org/W4293179858,Deep Learning for the Generation of Heuristics in Answer Set Programming: A Case Study of Graph Coloring,2022.0,4.0,24.0,1.3694,False
10.1007/978-3-031-15707-3_27,True,,https://openalex.org/W4293180381,Towards Causality-Based Conflict Resolution in Answer Set Programs,2022.0,1.0,4.0,0.3424,False
10.1007/978-3-031-15707-3_29,True,,https://openalex.org/W4293180210,Solving Problems in the Polynomial Hierarchy with ASP(Q),2022.0,3.0,23.0,0.6858,False
10.1007/978-3-031-15707-3_33,True,,https://openalex.org/W4293180102,QMaxSATpb: A Certified MaxSAT Solver,2022.0,12.0,34.0,4.1083,False
10.1007/978-3-031-15707-3_38,True,,https://openalex.org/W4293180309,Optimising Business Process Discovery Using Answer Set Programming,2022.0,4.0,12.0,1.3692,False
10.1007/978-3-031-21222-2_10,True,,https://openalex.org/W4281683653,Neural Network Precision Tuning Using Stochastic Arithmetic,2022.0,6.0,31.0,3.9829,False
10.1007/978-3-031-21222-2_3,True,,https://openalex.org/W4312712537,CEG4N: Counter-Example Guided Neural Network Quantization Refinement,2022.0,1.0,23.0,0.1409,False
10.1007/978-3-031-21222-2_5,True,,https://openalex.org/W4312902104,Differentiable Logics for Neural Network Training and Verification,2022.0,2.0,8.0,0.6853,False
10.1007/978-3-031-37703-7_1,True,,https://openalex.org/W4384521894,Bitwuzla,2023.0,48.0,27.0,46.9715,False
10.1007/978-3-031-37703-7_3,True,,https://openalex.org/W4384573216,Exploiting Adjoints in Property Directed Reachability Analysis,2023.0,2.0,25.0,1.9571,False
10.1007/978-3-031-37703-7_6,True,,https://openalex.org/W4384573506,Partial Quantifier Elimination and Property Generation,2023.0,1.0,23.0,0.9632,False
10.1007/978-3-031-37706-8_12,True,,https://openalex.org/W4384471354,Unblocking Dynamic Partial Order Reduction,2023.0,7.0,26.0,1.1649,False
10.1007/978-3-031-37706-8_4,True,,https://openalex.org/W4384471438,Online Causation Monitoring of Signal Temporal Logic,2023.0,6.0,39.0,5.8714,False
10.1007/978-3-031-37706-8_9,True,,https://openalex.org/W4384471338,nekton: A Linearizability Proof Checker,2023.0,1.0,34.0,0.5202,False
10.1007/978-3-031-37709-9_10,True,,https://openalex.org/W4384471459,SR-SFLL: Structurally Robust Stripped Functionality Logic Locking,2023.0,4.0,32.0,0.6667,False
10.1007/978-3-031-37709-9_7,True,,https://openalex.org/W4384471464,AutoQ: An Automata-Based Quantum Circuit Verifier,2023.0,24.0,41.0,12.4857,False
10.1007/978-3-031-37709-9_9,True,,https://openalex.org/W4384471383,Formally Verified EVM Block-Optimizations,2023.0,5.0,16.0,2.6012,False
10.1007/978-3-031-65627-9_10,True,,https://openalex.org/W4400973194,The MoXI Model Exchange Tool Suite,2024.0,3.0,40.0,4.6447,False
10.1007/978-3-031-65627-9_11,True,,https://openalex.org/W4400973187,SMLP: Symbolic Machine Learning Prover,2024.0,1.0,20.0,1.2771,False
10.1007/978-3-031-65627-9_14,True,,https://openalex.org/W4400973090,Strided Difference Bound Matrices,2024.0,0.0,45.0,0.0,False
10.1007/978-3-031-65627-9_23,True,,https://openalex.org/W4400973222,SolTG: A CHC-Based Solidity Test Case Generator,2024.0,5.0,17.0,5.6142,False
10.1007/978-3-031-65627-9_24,True,,https://openalex.org/W4400973120,Interactive Theorem Proving Modulo Fuzzing,2024.0,2.0,21.0,1.498,False
10.1007/978-3-031-65627-9_6,True,,https://openalex.org/W4400973110,From Clauses to Klauses,2024.0,2.0,35.0,3.0688,False
10.1007/978-3-031-65627-9_7,True,,https://openalex.org/W4400973078,CaDiCaL 2.0,2024.0,36.0,89.0,55.2386,False
10.1007/978-3-031-65630-9_1,True,,https://openalex.org/W4400933635,The VerCors Verifier: A Progress Report,2024.0,9.0,48.0,6.7408,False
10.1007/978-3-031-65630-9_2,True,,https://openalex.org/W4400939550,Parsimonious Optimal Dynamic Partial Order Reduction,2024.0,3.0,46.0,4.6032,False
10.1007/978-3-031-65630-9_6,True,,https://openalex.org/W4400933644,"Verifying Cake-Cutting, Faster",2024.0,0.0,15.0,0.0,False
10.1007/978-3-031-65630-9_7,True,,https://openalex.org/W4400939144,General Anticipatory Runtime Verification,2024.0,0.0,31.0,0.0,False
10.1007/978-3-031-65630-9_8,True,,https://openalex.org/W4400939384,Proactive Real-Time First-Order Enforcement,2024.0,4.0,54.0,6.1929,False
10.1007/978-3-031-65633-0_2,True,,https://openalex.org/W4400995425,The SemGuS Toolkit,2024.0,6.0,24.0,6.783,False
10.1007/978-3-031-74209-5_1,True,,https://openalex.org/W4403316452,Deductive Systems for Logic Programs with Counting: Preliminary Report,2024.0,1.0,15.0,0.749,False
10.1007/978-3-031-74209-5_13,True,,https://openalex.org/W4403316422,Efficiently Grounding FOL Using Bit Vectors,2024.0,2.0,3.0,1.498,False
10.1007/978-3-031-74209-5_2,True,,https://openalex.org/W4403316486,Compiling Metric Temporal Answer Set Programming,2024.0,1.0,10.0,0.7277,False
10.1007/978-3-031-74209-5_20,True,,https://openalex.org/W4403316597,Towards Explainable Weather Forecasting Through FastLAS,2024.0,2.0,17.0,4.5309,False
10.1007/978-3-031-74209-5_21,True,,https://openalex.org/W4403316590,Semantic-Based Arguments Using Logic Programming Rewriting Systems,2024.0,0.0,17.0,0.0,False
10.1007/978-3-031-74209-5_29,True,,https://openalex.org/W4403316536,Integrating Structured Declarative Language (SDL) into ASP Chef,2024.0,1.0,9.0,0.749,False
10.1007/978-3-031-84924-4_7,True,,https://openalex.org/W4408503746,Automated Playing of Survival Video Games with Commonsense Reasoning,2025.0,0.0,9.0,0.0,False
10.1007/978-3-031-98668-0_4,True,,https://openalex.org/W4412578529,Raven: An SMT-Based Concurrency Verifier,2025.0,0.0,48.0,0.0,False
10.1007/978-3-031-98668-0_7,True,,https://openalex.org/W4412532885,Verifying PETSc Vector Components Using CIVL,2025.0,0.0,11.0,0.0,False
10.1007/978-3-031-98668-0_9,True,,https://openalex.org/W4412533104,The rIC3 Hardware Model Checker,2025.0,2.0,29.0,11.549,False
10.1007/978-3-031-98679-6_1,True,,https://openalex.org/W4412514950,Quantitative Supermartingale Certificates,2025.0,4.0,103.0,50.9953,False
10.1007/978-3-031-98679-6_11,True,,https://openalex.org/W4412514797,Assessing the Quality of Binomial Samplers: A Statistical Distance Framework,2025.0,0.0,36.0,0.0,False
10.1007/978-3-031-98679-6_13,True,,https://openalex.org/W4412514814,Accelerating Markov Chain Model Checking: Good-for-Games Meets Unambiguous Automata,2025.0,0.0,23.0,0.0,False
10.1007/978-3-031-98679-6_14,True,,https://openalex.org/W4412514800,Floating-Point Neural Networks are Provably Robust Universal Approximators,2025.0,0.0,57.0,0.0,False
10.1007/978-3-031-98682-6_1,True,,https://openalex.org/W4412543567,Polyregular Model Checking,2025.0,0.0,24.0,0.0,False
10.1007/978-3-031-98682-6_11,True,,https://openalex.org/W4412543529,lean-smt: An SMT Tactic for Discharging Proof Goals in Lean,2025.0,8.0,28.0,39.6141,False
10.1007/978-3-031-98682-6_18,True,,https://openalex.org/W4412543550,Counterexample-Guided Commutativity,2025.0,0.0,27.0,0.0,False
10.1007/978-3-031-98682-6_19,True,,https://openalex.org/W4412543516,Scaling Up Proactive Enforcement,2025.0,1.0,39.0,5.9072,False
10.1007/978-3-031-98682-6_5,True,,https://openalex.org/W4412543571,Engineering an Efficient Probabilistic Exact Model Counter,2025.0,0.0,28.0,0.0,False
10.1007/978-3-031-98682-6_6,True,,https://openalex.org/W4412543519,Panini: An Efficient and Flexible Knowledge Compiler,2025.0,2.0,24.0,11.6729,False
10.1007/978-3-031-98685-7_14,True,,https://openalex.org/W4412544306,Issy: A Comprehensive Tool for Specification and Synthesis of Infinite-State Reactive Systems,2025.0,2.0,26.0,11.6729,False
10.1007/978-3-031-98685-7_7,True,,https://openalex.org/W4412544495,LearnLib: 10 years later,2025.0,0.0,79.0,0.0,False
10.1007/978-3-319-41528-4_10,True,,https://openalex.org/W2497399989,"A Decision Procedure for Sets, Binary Relations and Partial Functions",2016.0,12.0,32.0,3.0476,False
10.1007/978-3-319-41528-4_11,True,,https://openalex.org/W2495572426,Precise and Complete Propagation Based Local Search for Satisfiability Modulo Theories,2016.0,16.0,42.0,2.5029,False
10.1007/978-3-319-41528-4_12,True,,https://openalex.org/W2482729551,Progressive Reasoning over Recursively-Defined Strings,2016.0,51.0,22.0,13.1298,False
10.1007/978-3-319-41528-4_13,True,,https://openalex.org/W2501292226,String Analysis via Automata Manipulation with Logic Circuit Representation,2016.0,39.0,39.0,7.8779,False
10.1007/978-3-319-41528-4_14,True,,https://openalex.org/W2486022212,Rahft: A Tool for Verifying Horn Clauses Using Abstract Interpretation and Finite Tree Automata,2016.0,40.0,39.0,8.9839,False
10.1007/978-3-319-41528-4_15,True,,https://openalex.org/W2505162282,Infinite-State Liveness-to-Safety via Implicit Abstraction and Well-Founded Relations,2016.0,32.0,51.0,3.9928,False
10.1007/978-3-319-41528-4_16,True,,https://openalex.org/W2490934795,Proving Parameterized Systems Safe by Generalizing Clausal Proofs of Small Instances,2016.0,8.0,25.0,1.5017,False
10.1007/978-3-319-41528-4_17,True,,https://openalex.org/W2491060331,Learning-Based Assume-Guarantee Regression Verification,2016.0,12.0,30.0,1.3545,False
10.1007/978-3-319-41528-4_18,True,,https://openalex.org/W2497515766,Automated Circular Assume-Guarantee Reasoning with N-way Decomposition and Alphabet Refinement,2016.0,13.0,27.0,3.0035,False
10.1007/978-3-319-41528-4_19,True,,https://openalex.org/W2483771058,JayHorn: A Framework for Verifying Java programs,2016.0,90.0,24.0,9.9821,False
10.1007/978-3-319-41528-4_20,True,,https://openalex.org/W2491721896,Trigger Selection Strategies to Stabilize Program Verifiers,2016.0,47.0,24.0,5.4159,False
10.1007/978-3-319-41528-4_21,True,,https://openalex.org/W2502150621,Satisfiability Modulo Heap-Based Programs,2016.0,33.0,49.0,9.4802,False
10.1007/978-3-319-41528-4_22,True,,https://openalex.org/W2289508092,Automatic Verification of Iterated Separating Conjunctions Using Symbolic Execution,2016.0,4.0,26.0,0.6773,False
10.1007/978-3-319-41528-4_23,True,,https://openalex.org/W2481795204,From Shape Analysis to Termination Analysis in Linear Time,2016.0,6.0,36.0,1.3545,False
10.1007/978-3-319-41528-4_24,True,,https://openalex.org/W2499469246,RV-Match: Practical Semantics-Based Program Analysis,2016.0,18.0,10.0,4.1731,False
10.1007/978-3-319-41528-4_25,True,,https://openalex.org/W2483544051,Under-Approximating Backward Reachable Sets by Polytopes,2016.0,44.0,38.0,9.0105,False
10.1007/978-3-319-41528-4_26,True,,https://openalex.org/W2501830452,"Parsimonious, Simulation Based Verification of Linear Systems",2016.0,74.0,26.0,10.5122,False
10.1007/978-3-319-41528-4_29,True,,https://openalex.org/W2492473950,Automatic Reachability Analysis for Nonlinear Hybrid Models with C2E2,2016.0,97.0,20.0,22.5261,False
10.1007/978-3-319-41528-4_4,True,,https://openalex.org/W2494200839,PSI: Exact Symbolic Inference for Probabilistic Programs,2016.0,161.0,45.0,18.2857,False
10.1007/978-3-319-41528-4_5,True,,https://openalex.org/W2485445286,PSCV: A Runtime Verification Tool for Probabilistic SystemC Models,2016.0,11.0,17.0,2.9953,False
10.1007/978-3-319-41528-4_6,True,,https://openalex.org/W2347006063,Structural Synthesis for GXW Specifications,2016.0,16.0,29.0,4.5052,False
